project_name,repository_url,commit_hash,parent_commit_hash,author,date,message,variability_bug,bug_probability,matched_features,files_changed,build_system_affected,impact_scope,feature_scope,json_source_file,repo_dir
FEMU,https://github.com/MoatLab/FEMU,b388b400e7363a0eb20c1c726114ebe6aab374b1,f27b74a159b27b009fcaea24c4cef971e05318e7,I think I'm ok,2022-06-07,Fix qmp-vcpu-pin.sh for vCPU pinning (#81)\n\nFix qmp-vcpu-pin.sh and make it compatible with python2,1,0.9997009038925172,CPU,"femu-scripts/ftk/qmp-vcpu-pin, femu-scripts/ftk/qmp.py",0,other,other,FEMU.json,repos/FEMU
FEMU,https://github.com/MoatLab/FEMU,116d842f755882d4462cbc874b849495d2f8558d,3b470876367611d114551fe4e0011f0f36df0336,Huaicheng Li,2025-09-05,ci: fix build system integration check in workflow\n\n- Change CONFIG_FEMU_PCI to config FEMU_PCI to match actual Kconfig syntax\n- Fixes code-quality job failing on build system verification step,1,0.9996905326843262,"FEMU_PCI, PCI",.github/workflows/ci.yml,0,other,other,FEMU.json,repos/FEMU
