project_name,repository_url,commit_hash,parent_commit_hash,author,date,message,variability_bug,bug_probability,matched_features,files_changed,build_system_affected,impact_scope,feature_scope,json_source_file,repo_dir
rtl8821ce,https://github.com/tomaspinho/rtl8821ce,1ddc1d901ea5157b008c6262e4b2a03f0fadf228,287e06617aced19404c0952ec587bfc93a0f27d3,Elie Morisse,2019-07-24,"Enable CONFIG_DFS for RTL8821CE adapters, to support 5Ghz bands only allowed with DFS.\n\nDFS (as client, not as AP) is supported by the Windows driver, and it seems to be implemented in this driver too, just disabled.\n\nThis fixes issue #34. Thanks to @tomaspinho for pointing me in the right direction.",1,0.9997281432151794,RTL8821CE,include/hal_ic_cfg.h,0,other,other,rtl8821ce.json,repos/rtl8821ce
