project_name,repository_url,commit_hash,parent_commit_hash,author,date,message,variability_bug,bug_probability,matched_features,files_changed,build_system_affected,impact_scope,feature_scope,json_source_file,repo_dir
zmk-dongle-screen,https://github.com/janpfischer/zmk-dongle-screen,35942188c590a3cf3d48788bc86dbf9bcbe77d41,d62dd0dbb98236b014225d0f09117f72c708e9ab,janpfischer,2025-07-20,fixes build error when CONFIG_DONGLE_SCREEN_AMBIENT_LIGHT is false,1,0.999735414981842,DONGLE_SCREEN_AMBIENT_LIGHT,boards/shields/dongle_screen/src/brightness.c,0,other,other,zmk-dongle-screen.json,repos/zmk-dongle-screen
zmk-dongle-screen,https://github.com/janpfischer/zmk-dongle-screen,79d872fa1955ff0159c76ab725e35fd1c01c8ffb,d94d2beec000baef139e8439db3aa5a08bcd58fe,Camilo Martinez,2025-08-31,feat: add configurable default brightness at startup (#18)\n\n* feat: Add configurable default brightness\n\n* fix: Correct default brightness initialization and validation checks\n\n* fix: default brightness build check\n\n* feat: revert CONFIG_DONGLE_SCREEN_MAX_BRIGHTNESS value,1,0.9992218017578124,DONGLE_SCREEN_MAX_BRIGHTNESS,"README.md, boards/shields/dongle_screen/Kconfig.defconfig, boards/shields/dongle_screen/src/brightness.c",1,build system,other,zmk-dongle-screen.json,repos/zmk-dongle-screen
