project_name,repository_url,commit_hash,parent_commit_hash,author,date,message,variability_bug,bug_probability,matched_features,files_changed,build_system_affected,impact_scope,feature_scope,json_source_file,repo_dir
bms-firmware,https://github.com/LibreSolar/bms-firmware,7b19fe157d537b9a24559bdd54db64b69151f830,9343b2f5fc2cfc13d0aad4bf4fa92edda44f8f2c,Martin Jäger,2024-01-29,drivers: bms_ic: fix dependency of BMS_IC_ISL94202_NUM_CELLS,1,0.9997336268424988,"BMS_IC, BMS_IC_ISL94202, BMS_IC_ISL94202_NUM_CELLS",drivers/bms_ic/Kconfig,1,build system,other,bms-firmware.json,repos/bms-firmware
