project_name,repository_url,commit_hash,parent_commit_hash,author,date,message,variability_bug,bug_probability,matched_features,files_changed,build_system_affected,impact_scope,feature_scope,json_source_file,repo_dir
rtl8192eu-linux-driver,https://github.com/Mange/rtl8192eu-linux-driver,3e0bf8d1811e1b05f3e759932cb2ebbe7f3458f3,c898434525948c47fed47dca555f7db87e6a24b1,masterzorag,2017-05-11,fix for is_compat_task()\n\nas seen and suggested by CGarces here https://github.com/CGarces/RTL8192EU-linux/issues/1#issuecomment-300795406,1,0.9997420907020568,RTL8192EU,"os_dep/linux/ioctl_linux.c, os_dep/linux/rtw_android.c",0,other,other,rtl8192eu-linux-driver.json,repos/rtl8192eu-linux-driver
